Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
55	11	0	0.777531226	-12.149586	-12.2685491	-14.6056965	-10.8438587	3.76183783	0	0	0	0	0	3
56	11	0	0.791668157	-11.8543993	-12.2138127	-14.6056965	-10.8438587	3.76183783	0	0	0	0	0	3
57	11	0	0.805805089	-13.0577678	-12.1796164	-14.6056965	-10.8438587	3.76183783	0	0	0	0	0	3
58	11	0	0.81994202	-12.2845643	-12.1151405	-14.0646941	-10.8438587	3.22083546	0	0	0	0	0	3
59	12	0	0.834078952	-12.378363	-12.068298	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
60	12	0	0.848215883	-12.018375	-12.0299722	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
61	12	0	0.862352814	-12.9252515	-12.0250782	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
62	12	0	0.876489746	-12.6035347	-12.0328491	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
63	12	0	0.890626677	-13.0782027	-12.0528659	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
64	13	0	0.904763608	-12.8542226	-12.0950411	-13.5099648	-10.8438587	2.66610615	0	0	0	0	0	3
65	13	0	0.91890054	-13.6135974	-12.1356905	-13.6135974	-10.8438587	2.76973873	0	0	0	0	0	3
66	13	0	0.933037471	-13.0996781	-12.1504502	-13.6135974	-10.8438587	2.76973873	0	0	0	0	0	3
67	13	0	0.947174403	-14.0193782	-12.1915043	-14.0193782	-10.8438587	3.1755195	0	0	0	0	0	3
68	13	0	0.961311334	-13.3993097	-12.1895406	-14.0193782	-10.8438587	3.1755195	0	0	0	0	0	3
69	13	0	0.975448265	-13.3033213	-12.1849734	-14.0193782	-10.8438587	3.1755195	0	0	0	0	0	3
70	14	0	0.989585197	-13.3125562	-12.1937599	-14.0193782	-10.8438587	3.1755195	0	0	0	0	0	3
71	14	0	1.00372213	-13.5433781	-12.1946881	-14.0193782	-10.8438587	3.1755195	0.584924472	0	18.4	0	0	3
72	14	0	1.01785906	-13.3618415	-12.2151786	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
73	14	0	1.03199599	-13.5486021	-12.2533787	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
74	14	0	1.04613292	-13.493754	-12.3078055	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
75	15	0	1.06026985	-13.8843177	-12.3638406	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
76	15	0	1.07440678	-13.4547725	-12.4286131	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
77	15	0	1.08854372	-13.5124738	-12.4781074	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
78	15	0	1.10268065	-13.2379163	-12.5313767	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
79	15	0	1.11681758	-13.700234	-12.5979094	-14.0193782	-10.8438587	2.25785572	0.584924472	0	25.9	0	0	3
80	15	0	1.13095451	-13.3676729	-12.6489142	-14.0193782	-10.8438587	2.11570689	0.584924472	0	27.6	0	0	3
81	16	0	1.14509144	-13.3385963	-12.7069981	-14.0193782	-10.8438587	1.87449462	0.584924472	0	31.2	0	0	3
82	16	0	1.15922837	-13.7923558	-12.7889008	-14.0193782	-11.1153361	1.52122655	0.584924472	0	38.4	0	0	3
83	16	0	1.1733653	-13.2949611	-12.8455132	-14.0193782	-11.1153361	1.24463776	0.584924472	0	46.9	0	0	3
84	16	0	1.18750224	-12.8991226	-12.8950628	-14.0193782	-11.3159649	1.01138862	0.584924472	0	57.8	0	0	3
85	16	0	1.20163917	-13.2813076	-12.9496557	-14.0193782	-11.5397753	0.924577435	0.584924472	0	63.2	0	0	3
86	17	0	1.2157761	-12.9923194	-12.9865627	-14.0193782	-11.5397753	0.961484516	0.584924472	0	60.8	0	0	3
87	17	0	1.22991303	-13.2134998	-13.0255027	-14.0193782	-11.5397753	1.00042443	0.584924472	0	58.4	0	0	3
88	17	0	1.24404996	-12.7985219	-13.0604679	-14.0193782	-11.6109053	1.03538962	0.584924472	0	56.4	0	0	3
89	17	0	1.25818689	-13.529315	-13.1057771	-14.0193782	-11.6109053	1.08069886	0.584924472	0	54.1	0	0	3
90	17	0	1.27232382	-13.3547464	-13.1542171	-14.0193782	-11.8543993	1.1291389	0.584924472	0	51.8	0	0	3
91	17	0	1.28646076	-12.9986813	-13.1778031	-14.0193782	-11.8543993	1.15272488	0.584924472	0	50.7	0	0	3
92	18	0	1.30059769	-13.1063281	-13.2125789	-14.0193782	-12.018375	1.18750068	0.584924472	0	49.2	0	0	3
93	18	0	1.31473462	-13.4262878	-13.2228156	-14.0193782	-12.018375	1.19773734	0.584924472	0	48.8	0	0	3
94	18	0	1.32887155	-13.3674565	-13.2528959	-14.0193782	-12.018375	1.22781768	0.584924472	0	47.6	0	0	3
95	18	0	1.34300848	-13.3464426	-13.279787	-14.0193782	-12.018375	1.25470878	0.584924472	0	46.6	0	0	3
96	18	0	1.35714541	-13.2566572	-13.3141837	-14.0193782	-12.6035347	1.28910551	0.584924472	0	45.3	0	0	3
97	19	0	1.37128234	-13.4308456	-13.328228	-14.0193782	-12.6035347	1.29537889	0.584924472	0	45.1	0	0	3
98	19	0	1.38541928	-13.4736671	-13.3523984	-14.0193782	-12.7985219	1.22085621	0.584924472	0	47.9	0	0	3
99	19	0	1.39955621	-13.1039701	-13.3531141	-14.0193782	-12.7985219	1.22085621	0.584924472	0	47.9	0	0	3
100	19	0	1.41369314	-12.8240623	-13.3522763	-14.0193782	-12.7985219	1.21742362	0.584924472	0	48	0	0	3
101	20	0	1.42783007	-13.5801246	-13.3513465	-14.0193782	-12.7985219	1.20266395	0.584924472	0	48.6	0	0	3
102	20	0	1.441967	-13.0799062	-13.3507973	-14.0193782	-12.7985219	1.16814077	0.584924472	0	50	0	0	3
103	20	0	1.45610393	-13.1600212	-13.3269263	-13.8843177	-12.7985219	1.08579573	0.584924472	0	53.8	0	0	3
104	20	0	1.47024086	-13.4835062	-13.3292651	-13.8843177	-12.7985219	1.08579573	0.584924472	0	53.8	0	0	3
105	20	0	1.4843778	-13.2084096	-13.3266287	-13.8843177	-12.7985219	1.08579573	0.584924472	0	53.8	0	0	3
106	20	0	1.49851473	-12.5337929	-13.3049963	-13.8843177	-12.5337929	1.15842603	0.584924472	0	50.4	0	0	3
107	21	0	1.51265166	-13.4424627	-13.3021931	-13.8843177	-12.5337929	1.13793555	0.584924472	0	51.4	0	0	3
108	21	0	1.52678859	-12.8493091	-13.2879561	-13.8843177	-12.5337929	1.09973541	0.584924472	0	53.1	0	0	3
109	21	0	1.54092552	-13.4043756	-13.2839498	-13.8843177	-12.5337929	1.04530863	0.584924472	0	55.9	0	0	3
110	21	0	1.55506245	-12.5282091	-13.2571291	-13.8843177	-12.5282091	0.989273509	0.584924472	0	59.1	0	0	3
111	21	0	1.56919938	-13.5316071	-13.2473316	-13.7923558	-12.5282091	0.924501057	0.584924472	0	63.2	0	0	3
112	22	0	1.58333631	-12.8214735	-13.22974	-13.7923558	-12.5282091	0.875006708	0.584924472	0	66.8	0	0	3
113	22	0	1.59747325	-13.5585185	-13.231019	-13.7923558	-12.5282091	0.821737386	0.584924472	0	71.1	0	0	3
114	22	0	1.61161018	-13.4975028	-13.2382297	-13.7923558	-12.5282091	0.755204759	0.584924472	0	77.4	0	0	3
115	22	0	1.62574711	-12.9316911	-13.2168813	-13.7923558	-12.5282091	0.704199923	0.584924472	0	83	0	0	3
116	22	0	1.63988404	-12.8686418	-13.2030194	-13.7923558	-12.5282091	0.646116049	0.584924472	0	90.5	0	0	3
117	22	0	1.65402097	-13.2355779	-13.2001577	-13.7923558	-12.5282091	0.56421335	0.584924472	0	100	0	0	3
118	23	0	1.6681579	-12.3322478	-13.1595992	-13.5801246	-12.3322478	0.507600934	0.584924472	0	100	0	0	3
119	23	0	1.68229483	-13.479769	-13.1647327	-13.5801246	-12.3322478	0.458051309	0.584924472	0	100	0	0	3
120	23	0	1.69643177	-13.0872035	-13.1699572	-13.5801246	-12.3322478	0.403458456	0.584924472	0	100	0	0	3
121	23	0	1.7105687	-12.5817756	-13.1505258	-13.5801246	-12.3322478	0.366551376	0.584924472	0	100	0	0	3
122	23	0	1.72470563	-12.2362577	-13.129524	-13.5801246	-12.2362577	0.327611458	0.584924472	0	100	0	0	3
123	24	0	1.73884256	-12.8194888	-13.1185793	-13.5801246	-12.2362577	0.292646273	0.584924472	0	100	0	0	3
124	24	0	1.75297949	-12.1321014	-13.1000676	-13.5801246	-12.1321014	0.253046517	0.584924472	0	100	0	0	3
125	24	0	1.76711642	-12.5205757	-13.0720471	-13.5801246	-12.1321014	0.281067052	0.584924472	0	100	0	0	3
126	24	0	1.78125335	-12.2043128	-13.0400906	-13.5801246	-12.1321014	0.313023541	0.584924472	0	100	0	0	3
127	24	0	1.79539029	-12.9721238	-13.0393529	-13.5801246	-12.1321014	0.313761251	0.584924472	0	100	0	0	3
128	24	0	1.80952722	-12.648432	-13.0266335	-13.5801246	-12.1321014	0.326480589	0.584924472	0	100	0	0	3
129	25	0	1.82366415	-12.1354809	-12.9907778	-13.5801246	-12.1321014	0.362336336	0.584924472	0	100	0	0	3
