Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	11	0	0.749257363	293.203286	293.202972	293.201567	293.203295	0.0017283186	0	0	0	0	0	3
54	11	0	0.763394295	293.203289	293.20302	293.201707	293.203295	0.00158814112	0	0	0	0	0	3
55	11	0	0.777531226	293.203285	293.203064	293.201842	293.203295	0.00145369579	0	0	0	0	0	3
56	11	0	0.791668157	293.203286	293.203104	293.202032	293.203295	0.00126311638	0	0	0	0	0	3
57	11	0	0.805805089	293.203291	293.203139	293.202206	293.203295	0.0010892561	0	0	0	0	0	3
58	11	0	0.81994202	293.203293	293.203169	293.202365	293.203295	0.000930440131	0	0	0	0	0	3
59	12	0	0.834078952	293.203295	293.203195	293.202504	293.203295	0.000791187816	0	0	0	0	0	3
60	12	0	0.848215883	293.2033	293.203217	293.20263	293.2033	0.00067001877	0	0	0	0	0	3
61	12	0	0.862352814	293.203304	293.203236	293.202781	293.203304	0.000522712471	0	0	0	0	0	3
62	12	0	0.876489746	293.203308	293.20325	293.202908	293.203308	0.000399769501	0	0	0	0	0	3
63	12	0	0.890626677	293.203311	293.203262	293.203004	293.203311	0.000306908889	0	0	0	0	0	3
64	13	0	0.904763608	293.20331	293.20327	293.20308	293.203311	0.00023141016	0	0	0	0	0	3
65	13	0	0.91890054	293.203313	293.203277	293.203134	293.203313	0.000178325576	0	0	0	0	0	3
66	13	0	0.933037471	293.203304	293.203281	293.203179	293.203313	0.000133757537	0	0	0	0	0	3
67	13	0	0.947174403	293.203307	293.203285	293.203207	293.203313	0.000105813871	0	0	0	0	0	3
68	13	0	0.961311334	293.203305	293.203288	293.203228	293.203313	8.4577666e-05	0	0	0	0	0	3
69	13	0	0.975448265	293.203308	293.20329	293.203241	293.203313	7.13108098e-05	0	0	0	0	0	3
70	14	0	0.989585197	293.203309	293.203292	293.203254	293.203313	5.90320047e-05	0	0	0	0	0	3
71	14	0	1.00372213	293.203314	293.203293	293.203264	293.203314	5.06363602e-05	9.25368134e-05	0	0	0	0	3
72	14	0	1.01785906	293.203317	293.203295	293.203271	293.203317	4.59744207e-05	9.26123797e-05	0	0	0	0	3
73	14	0	1.03199599	293.203317	293.203296	293.203276	293.203317	4.09012531e-05	9.26205902e-05	0	0	0	0	3
74	14	0	1.04613292	293.203317	293.203297	293.203279	293.203317	3.80352671e-05	9.25368134e-05	0	0	0	0	3
75	15	0	1.06026985	293.20332	293.203298	293.203283	293.20332	3.68656285e-05	9.25368134e-05	0	0	0	0	3
76	15	0	1.07440678	293.203318	293.203299	293.203284	293.20332	3.54598909e-05	9.25368134e-05	0	0	0	0	3
77	15	0	1.08854372	293.203318	293.2033	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
78	15	0	1.10268065	293.203316	293.203301	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
79	15	0	1.11681758	293.203314	293.203302	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
80	15	0	1.13095451	293.20331	293.203302	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
81	16	0	1.14509144	293.203319	293.203303	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
82	16	0	1.15922837	293.203313	293.203304	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
83	16	0	1.1733653	293.203312	293.203304	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
84	16	0	1.18750224	293.203311	293.203305	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
85	16	0	1.20163917	293.203314	293.203306	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
86	17	0	1.2157761	293.203311	293.203306	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
87	17	0	1.22991303	293.203315	293.203307	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
88	17	0	1.24404996	293.203315	293.203308	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
89	17	0	1.25818689	293.203316	293.203308	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
90	17	0	1.27232382	293.203313	293.203309	293.203285	293.20332	3.43513256e-05	9.25368134e-05	0	0	0	0	3
91	17	0	1.28646076	293.203312	293.20331	293.203286	293.20332	3.34880317e-05	9.25368134e-05	0	0	0	0	3
92	18	0	1.30059769	293.203309	293.203311	293.203291	293.20332	2.84235321e-05	9.25368134e-05	0	0	0	0	3
93	18	0	1.31473462	293.203311	293.203311	293.203293	293.20332	2.63186714e-05	9.25368134e-05	0	0	0	0	3
94	18	0	1.32887155	293.203307	293.203311	293.203295	293.20332	2.49952795e-05	9.25368134e-05	0	0	0	0	3
95	18	0	1.34300848	293.203307	293.203312	293.2033	293.20332	1.92326108e-05	9.25368134e-05	0	0	0	0	3
96	18	0	1.35714541	293.203308	293.203312	293.203304	293.20332	1.59107475e-05	9.25368134e-05	0	0	0	0	3
97	19	0	1.37128234	293.203314	293.203312	293.203304	293.20332	1.54877044e-05	9.25368134e-05	0	0	0	0	3
98	19	0	1.38541928	293.203311	293.203312	293.203304	293.20332	1.54877044e-05	9.25368134e-05	0	0	0	0	3
99	19	0	1.39955621	293.203311	293.203312	293.203304	293.20332	1.54877044e-05	9.25368134e-05	0	0	0	0	3
100	19	0	1.41369314	293.203313	293.203312	293.203304	293.20332	1.54877044e-05	9.25368134e-05	0	0	0	0	3
101	20	0	1.42783007	293.203314	293.203313	293.203304	293.20332	1.54877044e-05	9.25368134e-05	0	0	0	0	3
102	20	0	1.441967	293.203312	293.203313	293.203305	293.20332	1.42454344e-05	9.25368134e-05	0	0	0	0	3
103	20	0	1.45610393	293.203313	293.203313	293.203305	293.20332	1.42454344e-05	9.25368134e-05	0	0	0	0	3
104	20	0	1.47024086	293.203314	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
105	20	0	1.4843778	293.20331	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
106	20	0	1.49851473	293.203307	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
107	21	0	1.51265166	293.20331	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
108	21	0	1.52678859	293.203309	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
109	21	0	1.54092552	293.20331	293.203313	293.203307	293.20332	1.25446543e-05	9.25368134e-05	0	0	0	0	3
110	21	0	1.55506245	293.203307	293.203312	293.203307	293.20332	1.28605124e-05	9.25368134e-05	0	0	0	0	3
111	21	0	1.56919938	293.203309	293.203312	293.203307	293.203319	1.18530108e-05	9.25368134e-05	0	0	0	0	3
112	22	0	1.58333631	293.203306	293.203312	293.203306	293.203319	1.27024585e-05	9.25368134e-05	0	0	0	0	3
113	22	0	1.59747325	293.203308	293.203311	293.203306	293.203319	1.2193834e-05	9.25368134e-05	0	0	0	0	3
114	22	0	1.61161018	293.203309	293.203311	293.203306	293.203319	1.14850797e-05	9.25368134e-05	0	0	0	0	3
115	22	0	1.62574711	293.203309	293.203311	293.203306	293.203319	1.10766763e-05	9.25368134e-05	0	0	0	0	3
116	22	0	1.63988404	293.20331	293.203311	293.203306	293.203319	1.0264399e-05	9.25368134e-05	0	0	0	0	3
117	22	0	1.65402097	293.203311	293.203311	293.203306	293.203316	9.67443395e-06	9.25368134e-05	0	0	0	0	3
118	23	0	1.6681579	293.20331	293.203311	293.203306	293.203316	9.05154923e-06	9.25368134e-05	0	0	0	0	3
119	23	0	1.68229483	293.203311	293.203311	293.203306	293.203316	8.37982265e-06	9.25368134e-05	0	0	0	0	3
120	23	0	1.69643177	293.203312	293.203311	293.203306	293.203316	7.7013471e-06	9.25368134e-05	0	0	0	0	3
121	23	0	1.7105687	293.203315	293.203311	293.203306	293.203316	7.0608757e-06	9.25368134e-05	0	0	0	0	3
122	23	0	1.72470563	293.203312	293.203311	293.203306	293.203316	6.30564676e-06	9.25368134e-05	0	0	0	0	3
123	24	0	1.73884256	293.203313	293.203311	293.203306	293.203316	5.57614976e-06	9.25368134e-05	0	0	0	0	3
124	24	0	1.75297949	293.203312	293.203311	293.203306	293.203316	4.74299208e-06	9.25368134e-05	0	0	0	0	3
125	24	0	1.76711642	293.203316	293.203311	293.203306	293.203316	4.09503991e-06	9.25368134e-05	0	0	0	0	3
126	24	0	1.78125335	293.203314	293.203311	293.203306	293.203316	3.34071672e-06	9.25368134e-05	0	0	0	0	3
127	24	0	1.79539029	293.203314	293.203311	293.203306	293.203316	2.70858271e-06	9.25368134e-05	0	0	0	0	3
128	24	0	1.80952722	293.203309	293.203311	293.203306	293.203316	2.49614578e-06	9.25368134e-05	0	0	0	0	3
129	25	0	1.82366415	293.203312	293.203311	293.203306	293.203316	2.49614578e-06	9.25368134e-05	0	0	0	0	3
