Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
53	11	0	0.749257363	60.8537222	60.250863	57.0653683	61.1820482	4.11667986	0	0	0	0	0	3
54	11	0	0.763394295	60.94527	60.3586381	57.82511	61.1820482	3.35693816	0	0	0	0	0	3
55	11	0	0.777531226	60.755274	60.4400315	58.5448034	61.1820482	2.63724478	0	0	0	0	0	3
56	11	0	0.791668157	60.8692476	60.5045994	59.1544284	61.1820482	2.0276198	0	0	0	0	0	3
57	11	0	0.805805089	60.753613	60.5490212	59.475112	61.1820482	1.70693623	0	0	0	0	0	3
58	11	0	0.81994202	60.8132795	60.5861925	59.8277909	61.1820482	1.35425729	0	0	0	0	0	3
59	12	0	0.834078952	60.7163276	60.6074854	59.8277909	61.1820482	1.35425729	0	0	0	0	0	3
60	12	0	0.848215883	60.8483678	60.6358347	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
61	12	0	0.862352814	60.8835929	60.6585964	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
62	12	0	0.876489746	60.91142	60.6811306	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
63	12	0	0.890626677	60.9049051	60.6991694	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
64	13	0	0.904763608	60.9777956	60.7221841	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
65	13	0	0.91890054	61.0385631	60.7484325	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
66	13	0	0.933037471	61.0593811	60.7737321	60.0360279	61.1820482	1.14602032	0	0	0	0	0	3
67	13	0	0.947174403	61.1094133	60.8035484	60.2966462	61.1820482	0.885402012	0	0	0	0	0	3
68	13	0	0.961311334	61.0201371	60.8234559	60.2966462	61.1820482	0.885402012	0	0	0	0	0	3
69	13	0	0.975448265	61.1941269	60.848386	60.3170467	61.1941269	0.877080199	0	0	0	0	0	3
70	14	0	0.989585197	61.1684782	60.8682171	60.3170467	61.1941269	0.877080199	0	0	0	0	0	3
71	14	0	1.00372213	61.2741693	60.8948038	60.467291	61.2741693	0.806878304	3.98812501	0	100	0	0	3
72	14	0	1.01785906	61.2881583	60.9156645	60.467291	61.2881583	0.820867334	3.98812501	0	100	0	0	3
73	14	0	1.03199599	61.2667745	60.9378724	60.4685298	61.2881583	0.819628483	3.98812501	0	100	0	0	3
74	14	0	1.04613292	61.1943255	60.9485262	60.4685298	61.2881583	0.819628483	3.98812501	0	100	0	0	3
75	15	0	1.06026985	61.2578609	60.9704521	60.5635736	61.2881583	0.724584663	3.98812501	0	100	0	0	3
76	15	0	1.07440678	61.2179724	60.9817278	60.5635736	61.2881583	0.724584663	3.98812501	0	100	0	0	3
77	15	0	1.08854372	61.1918532	60.9991801	60.676851	61.2881583	0.61130732	3.98812501	0	100	0	0	3
78	15	0	1.10268065	61.1181104	61.0041337	60.676851	61.2881583	0.61130732	3.98812501	0	100	0	0	3
79	15	0	1.11681758	61.082162	61.0153924	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
80	15	0	1.13095451	61.037093	61.0166831	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
81	16	0	1.14509144	61.1180198	61.0271463	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
82	16	0	1.15922837	61.0019239	61.025097	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
83	16	0	1.1733653	61.0836813	61.0334897	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
84	16	0	1.18750224	61.1512272	61.0326335	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
85	16	0	1.20163917	61.1634967	61.0375417	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
86	17	0	1.2157761	61.1747739	61.0397296	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
87	17	0	1.22991303	61.1960349	61.0456241	60.7163276	61.2881583	0.571830693	3.98812501	0	100	0	0	3
88	17	0	1.24404996	61.2934711	61.0537229	60.7163276	61.2934711	0.577143546	3.98812501	0	100	0	0	3
89	17	0	1.25818689	61.3073621	61.066324	60.7163276	61.3073621	0.591034486	3.98812501	0	100	0	0	3
90	17	0	1.27232382	61.302401	61.0762443	60.7163276	61.3073621	0.591034486	3.98812501	0	100	0	0	3
91	17	0	1.28646076	61.2343646	61.0895524	60.7163276	61.3073621	0.584952946	3.98812501	0	100	0	0	3
92	18	0	1.30059769	61.2190066	61.0992679	60.7163276	61.3073621	0.55024668	3.98812501	0	100	0	0	3
93	18	0	1.31473462	61.2256205	61.1123792	60.7163276	61.3073621	0.526186679	3.98812501	0	100	0	0	3
