Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
52	10	0	0.735120432	54.2010053	54.3080094	53.9257607	55.8349873	1.90922662	0	0	0	0	0	3
53	11	0	0.749257363	54.1221883	54.2604316	53.9257607	55.4407845	1.51502378	0	0	0	0	0	3
54	11	0	0.763394295	54.1036018	54.2232876	53.9257607	55.3275372	1.40177651	0	0	0	0	0	3
55	11	0	0.777531226	54.0987083	54.1891535	53.9257607	55.0335012	1.10774046	0	0	0	0	0	3
56	11	0	0.791668157	54.1497474	54.1646048	53.9257607	54.943802	1.01804126	0	0	0	0	0	3
57	11	0	0.805805089	54.2107063	54.144241	53.9257607	54.6694343	0.743673562	0	0	0	0	0	3
58	11	0	0.81994202	54.1237161	54.1290822	53.9257607	54.5923145	0.666553751	0	0	0	0	0	3
59	12	0	0.834078952	54.1599603	54.1170723	53.9257607	54.2988085	0.373047776	0	0	0	0	0	3
60	12	0	0.848215883	54.308167	54.1173323	53.9257607	54.308167	0.382406291	0	0	0	0	0	3
61	12	0	0.862352814	54.4425659	54.1227626	53.9257607	54.4425659	0.516805172	0	0	0	0	0	3
62	12	0	0.876489746	54.3105663	54.1294448	53.9257607	54.4425659	0.516805172	0	0	0	0	0	3
63	12	0	0.890626677	54.3762892	54.1366279	53.9257607	54.4425659	0.516805172	0	0	0	0	0	3
64	13	0	0.904763608	54.4454185	54.1488022	53.9257607	54.4454185	0.519657824	0	0	0	0	0	3
65	13	0	0.91890054	54.4303172	54.1628177	53.9694594	54.4454185	0.475959154	0	0	0	0	0	3
66	13	0	0.933037471	54.4931582	54.1773649	54.0059676	54.4931582	0.48719055	0	0	0	0	0	3
67	13	0	0.947174403	54.5190287	54.1913605	54.0059676	54.5190287	0.513061045	0	0	0	0	0	3
68	13	0	0.961311334	54.514072	54.2054745	54.0215086	54.5190287	0.497520011	0	0	0	0	0	3
69	13	0	0.975448265	54.5516964	54.220202	54.0344094	54.5516964	0.517287039	0	0	0	0	0	3
70	14	0	0.989585197	54.7117289	54.2379255	54.0344094	54.7117289	0.677319527	0	0	0	0	0	3
71	14	0	1.00372213	54.7336659	54.2573493	54.0677259	54.7336659	0.665939994	0.929130922	0	100	0	0	3
72	14	0	1.01785906	54.6739669	54.2727205	54.0677259	54.7336659	0.665939994	0.929130922	0	100	0	0	3
73	14	0	1.03199599	54.7284125	54.2895413	54.0677259	54.7336659	0.665939994	0.929130922	0	100	0	0	3
74	14	0	1.04613292	54.8255793	54.3084741	54.0677259	54.8255793	0.757853395	0.929130922	0	100	0	0	3
75	15	0	1.06026985	54.7467204	54.3273351	54.0819499	54.8255793	0.743629359	0.929130922	0	100	0	0	3
76	15	0	1.07440678	54.7736378	54.3449794	54.0819499	54.8255793	0.743629359	0.929130922	0	100	0	0	3
77	15	0	1.08854372	54.7847786	54.3621923	54.0819499	54.8255793	0.743629359	0.929130922	0	100	0	0	3
78	15	0	1.10268065	54.8791792	54.3841582	54.0819499	54.8791792	0.797229352	0.929130922	0	100	0	0	3
79	15	0	1.11681758	54.8026882	54.4041787	54.0920832	54.8791792	0.787096098	0.929130922	0	100	0	0	3
80	15	0	1.13095451	54.8177281	54.4243355	54.0987083	54.8791792	0.780470956	0.929130922	0	100	0	0	3
81	16	0	1.14509144	54.7811575	54.4429225	54.0987083	54.8791792	0.780470956	0.929130922	0	100	0	0	3
82	16	0	1.15922837	54.7866574	54.460402	54.0987083	54.8791792	0.642142004	0.929130922	0	100	0	0	3
83	16	0	1.1733653	54.8569263	54.4793364	54.0987083	54.8791792	0.503527127	0.929130922	0	100	0	0	3
84	16	0	1.18750224	54.8281658	54.4963999	54.0987083	54.8791792	0.391266616	0.929130922	0	100	0	0	3
85	16	0	1.20163917	54.8433298	54.5145967	54.0987083	54.8791792	0.397524321	0.929130922	0	100	0	0	3
86	17	0	1.2157761	54.8883255	54.5333643	54.0987083	54.8883255	0.416291938	0.929130922	0	100	0	0	3
87	17	0	1.22991303	54.867922	54.5525412	54.0987083	54.8883255	0.43546886	0.929130922	0	100	0	0	3
88	17	0	1.24404996	54.8469623	54.5704844	54.0987083	54.8883255	0.453412111	0.929130922	0	100	0	0	3
89	17	0	1.25818689	54.9276622	54.5928587	54.0987083	54.9276622	0.475786386	0.929130922	0	100	0	0	3
90	17	0	1.27232382	54.9333938	54.6159085	54.0987083	54.9333938	0.498836163	0.929130922	0	100	0	0	3
91	17	0	1.28646076	54.8081857	54.6356162	54.1237161	54.9333938	0.518543869	0.929130922	0	100	0	0	3
92	18	0	1.30059769	54.8209831	54.6542616	54.1237161	54.9333938	0.537189305	0.929130922	0	100	0	0	3
93	18	0	1.31473462	54.8290627	54.6714382	54.1237161	54.9333938	0.554365873	0.929130922	0	100	0	0	3
94	18	0	1.32887155	54.8140901	54.6906153	54.1599603	54.9333938	0.573542929	0.929130922	0	100	0	0	3
95	18	0	1.34300848	54.7268705	54.7063628	54.308167	54.9333938	0.589030475	0.929130922	0	100	0	0	3
96	18	0	1.35714541	54.7454684	54.71851	54.3105663	54.9333938	0.595747456	0.929130922	0	100	0	0	3
97	19	0	1.37128234	54.7920804	54.7282188	54.3105663	54.9333938	0.598774001	0.929130922	0	100	0	0	3
98	19	0	1.38541928	54.8028564	54.7418935	54.3762892	54.9333938	0.557104546	0.929130922	0	100	0	0	3
99	19	0	1.39955621	54.7294433	54.7517033	54.4303172	54.9333938	0.503076629	0.929130922	0	100	0	0	3
100	19	0	1.41369314	54.7130115	54.7591365	54.4303172	54.9333938	0.503076629	0.929130922	0	100	0	0	3
101	20	0	1.42783007	54.7499958	54.7680164	54.4931582	54.9333938	0.440235615	0.929130922	0	100	0	0	3
102	20	0	1.441967	54.7402965	54.7748814	54.514072	54.9333938	0.41932175	0.929130922	0	100	0	0	3
103	20	0	1.45610393	54.66389	54.7789053	54.514072	54.9333938	0.41932175	0.929130922	0	100	0	0	3
104	20	0	1.47024086	54.7087765	54.7843138	54.5516964	54.9333938	0.381697388	0.929130922	0	100	0	0	3
105	20	0	1.4843778	54.6454362	54.7869176	54.6454362	54.9333938	0.28795763	0.929130922	0	100	0	0	3
106	20	0	1.49851473	54.6420948	54.7849834	54.6420948	54.9333938	0.291298945	0.929130922	0	100	0	0	3
107	21	0	1.51265166	54.6877816	54.7837088	54.6420948	54.9333938	0.291298945	0.929130922	0	100	0	0	3
108	21	0	1.52678859	54.5977743	54.7815923	54.5977743	54.9333938	0.335619489	0.929130922	0	100	0	0	3
